UNAT-SOUTH ALABAMA,66100331935638965595840680831937502334
STONEHILL,51754871365631590677607873810405549748
UNAT-ARKANSAS STATE,110606183811622024496191746322940335974
PARADISE VALLEY,160771062211613404707018681649430636352
SOUTHERN IDAHO,321536781448280033921885852594522298785
NIKE / BOWERMAN TC,317246636087286722643285483314373878507
NIKE BTC / BOWERMAN TRACK,67154068857884745209169862203984975490
UNAT-OKLAHOMA STATE,84632689707671776457770242384516027049
MAIZE SOUTH,201012236331081925154017335002699762106
HOKA NJNYTC,91756363289509129214135958813482306794
MILLARD SOUTH,108815766031644035662070975192650941860
NEW JERSEY NEW YORK TRACK,309796539073967319787861285469495036537
NIKE / NIKE OREGON PROJEC,4903995946568730078138100186897195500
NIKE OP / NIKE OREGON PRO,244662208464022031372821831958896804615
US VIRGIN ISLANDS,300685839445132816187889195063721891060
DALLAS ROOSEVELT,239304366337135989246722733853346424808
UNAT2,44323102862693020228891684733533750607
UNAT-UMASS LOWELL,67715284632333569620508675745401570368
ATLANTA TC,273029609081747116522592136266482689931
ATLANTA TRACK CLUB,231476405449751341321500336698703100900
BARBADOS,244373962622340485904451536350875404612
HUMBLE ATASCOCITA,38111101686268459695706690933593300771
BROOKS / BROOKS BEASTS TC,229579356425358949520481539516367696658
ALLEN,26459763035152367777547108869450234079
LOCKPORT TOWNSHIP,266545960047108789764837105098326993430
MCKENDREE,196298208577405504053663970974374993733
TRINIDAD & TOBAGO,201457977640556052971665767521331487064
SKECHERS PERFORMANCE / MA,139690632086759400982560820395406393304
NEW BALANCE,23595578409797453987159281477796965385
FORT BEND MARSHALL,62647384533263844855025044573138052041
UNAT-NORFOLK STATE,243785494201890416330920041498169827846
SPAIN,134408914062455568487292191530593221930
KENYA,122144537734750468449408335128426467699
SHORE AC,316022043767198865413495263980409407901
COFFEYVILLE CC,221406009596241121546162067159046328588
LIMESTONE,281069688678481679810684960931181081528
OHIO ST.,223229736637520526081666881927823018869
LINDENWOOD,150423343223779532272083806485541537756
MOBILE,116126809188381911696190576685335559441
UNA-MONMOUTH,194208202139185015995360642418723257988
UNAT-COLUMBIA,326663886321455635873047966889689469142
PACESETTERS TRACK CLUB,121018704335862257024786456831847691585
UNAT-TEXAS,202626438794849621581905072405654345321
UNAT-SOUTH CAROLINA ST.,295616977376245490078414418115928361776
EDMOND MEMORIAL,237810112826703566871031650072254277120
MUNDELEIN,172358932040219315798117228764438578579
ZIMBABWE,292185695841245711845923309000058726539
ZAP FITNESS REEBOK,5745321534690378608194144562376074780
ALABAMA ST.,58656709535213904208562263593806615322
UNAT-PENN STATE,255848820092955503858218039262366226861
MORGAN ST.,291071496345867805810813511446802634525
UNAT-TENNESSEE,254125421745332104114655218616928808915
UNAT-WILLIAM AND MARY,228058688879590832313249821891546360692
UNAT-STEPHEN F. AUSTIN,251215314066987906034115687440461914620
COASTAL CARO.,296436290771243062574619646504524075134
MIAMI (FL),293537262626290904776274422890039256077
UNAT-COPPIN STATE,88761106649207779917677330632947058403
NAPLES,191649499639009667324465415032897298110
UNAT-FLORIDA STATE,290216512232011221353365335972478780817
UNIV OF NORTH CAROLINA,214676540223773027396429855092481672835
U. OF MINNESOTA,160414491540514497095793567350774027889
UNAT-PORTLAND,163369264731438830084149568633972183838
UNAT-WYOMING,197861300049884972080742980111100009026
HOKA ONE ONE / N J N Y,201159855332156055564668661068794543048
UNAT-NYU,20183125619483739434556708789223907929
MERIDIAN CC,10788269480060115213237739076467639692
UNAT1,75510513381793198909610912313259931078
UNAT ND ST,267982584374890437835031197450008907363
ND STATE,129180720409309764622496276184846792442
UNAT - INDIANA,4211897372033682238792403613460423766
UNAT-SOUTHERN ILLINOIS,315031344425496768937368259014203518237
EXHIBITION,17336341406542523094521532173411000616
UNAT-SIU,327894168322338224728386851052784411843
UNAT-NAU,14170402822943171369331869342972817676
SOUTHERN INDIANA,193569724826492744526454140492868361424
SEQUOIAS,244965486539587284020544596928422802903
UNAT-PORTLAND STATE,56356584153996755617282019666162714545
WICHITA-BISHOP CARROLL,328952647645882370158100736669002747086
UNA-MONTANA,14272888121342947654244005137057813333
PIEDMONT,275251026064590398268207029949507652422
EDWARD WATERS,174157677937635527516938287726516955126
UTAH ST.,202725080447808805950091810214269741977
UNAT-STANFORD,180727886547963160696947819463261237419
WILEY,1219392464237217783336306223726580036
UNAT-IDAHO STATE,334085656677091810306313465437963272210
UNAT-OAKLAND,220065241018788674100637183644496175545
UNAT-GEORGE WASHINGTON,106781870740825523579952269603820156840
BISHOP MIEGE,101906987557870702050179081434721618079
UNAT-WOFFORD,145222544303369355853771545787931417883
UNAT-MCNEESE ST.,233446711772505597567242192824112798404
LOUISBURG COLLEGE,206700777595265998560500894237783809853
UNATTACHED - A2,207276494886134518405413403908166186684
HIGHLAND CC,47348388687627130910692289475621142932
UNAT (CSU),130046484912157199517326286269745926419
UNAT-ASU,215644628762027666495902314984169129761
SOUTH ALA.,280114670802376259885179225564306236419
UNAT-UT-RIO GRANDE VALLEY,112607553561420023105255906558811283481
UNAT-DUKE,322606816874863800989524347331179290873
UNAT-ARIZONA,46610422028078714646878285301720662641
UNAT-RHODE ISLAND,156972878266293231512884105579347735262
UNAT-MILWAUKEE,231570872518398894904424592712976500026
ARLINGTON SEGUIN,271251110951413267574850944225985390862
PUERTO RICO,203402988050565924530447139534538951215
HAITI,18978079594122396759702661134338745441
MISSISSIPPI COLLEGE,87996577577167301966660802949455679624
NAVASOTA,183246417678806705798894713086824118931
LOUISIANA ATHLETICS PROGR,261469059884236845211751349089402813747
NEWTON,313620646682535344719711736989552415585
GRENADA,200917514233025018808455309535905835255
UNATTACHED-COLORADO,320339614951240655573540912915402328123
SOUTHERN NAZARENE,235011971859739600916961042109869713192
DISTRICT TC,303090843733381228398087192626096049948
BARBE,97344825252069530706183118453874728102
UNAT-TAMU-KINGSVILLE,295389683009755534830511810305678780181
TAMU-KINGSVILLE,101818661652885444537593165030778271361
CECILIA,219039329036734541039584736028077251435
QUEENS (N.C.),287814343970936759885728671997461198439
NOTRE DAME DE NAMUR,303817387455856904090511317798702759499
ESSEX CC,30670329388509356962382497790040817193
CAL POLY SLO,88368265706137213483454298745837331853
LEROY-SOUTHERN COFFEY COUNTY,43825288742488892585603618357320425171
UNAT-KENNESAW STATE,105314758460589147567530309115985539901
UNIVERSITY OF MISSOURI,47680374205596951858338157665479194331
UNAT-UNC-GREENSBORO,241865398999975634438621758403437839407
BOWERMAN TRACK CLUB,135577646468029294375248660516673879196
EASTERN MICH.,255619257756444837627987913778808433542
SHOCKER TC,249263759111676940456233490669090198013
SHOCKER TRACK CLUB,265407454298123233435070012386148409442
LIBERTY - UNATTACHED,249382878057544000153398437807660202839
JASPER,335294098301828135896166530819644319151
UNAT-UMBC,162642673441798925431096322153212445921
COWLEY COLLEGE,36546550657240299108194635689786509915
UNAT-SD ST,24224423164670938028604462864084794786
UNATTACHED - OU,308552372792466132226101426038072265756
UNAT-AUBURN,336260125788267572409422797010363848478
TARA,311521408822550280060914888261877995019
UNAT-ORAL ROBERTS,145683954102476039453660530621389840247
CAYMAN ISLANDS,79316992122659639260297525323459216837
ULTIMATE SPEED ATHLETICS,305552820984363331567611194232112705442
WAUSAU WEST,218785260980144930970943505025387220991
RAYMORE-PECULIAR,23973635100145694220866670374407223805
AUSTIN LAKE TRAVIS,320718697279709654681833128104350292155
TUSCULUM,193456693778460306899681217485791304182
GLEN OAKS,303419546754613550724788090340877056180
BROADMOOR,121111205722588239978159502315222380775
UNATTACHED INDIANA UNIV.,76481498536447685600115244640520264207
HUTCHINSON CC,167170840119689799159965888535180254217
O'FALLON,124466007816561542983106252495976840712
UNAT-DICKINSON STATE,324321858006203284700997539971210040455
MANVEL HIGH,323727724536915131600559088504242850086
DUBUQUE,270224014199716216562928805393934843315
SOUTH AFRICA,146286592250632649404826244969063504152
MIAMI (OH),103452095507444492459723204718781817071
MOUNT TABOR,311074199303944331264958398006694798890
UNAT-RIDER,125216864950001876446776842588048569806
UNAT-CHARLOTTE,150933726137471083697642019610163673275
HAWKEYE CC,72453339614633705944177462777609939023
MIAMI COLUMBUS,197017737833655911412696133348437904315
COLUMBUS,287486407351306867099934737685016029555
UNAT-LINFIELD,314924506173467146279021664172335277533
UNATTACHED - LIBERTY,139245574108737224249134578460685239485
S.H.A.R.K.S ATHLETIC CLUB,20116505660333731888130425734670526234
S.H.A.R.K.S,281670647262517837176630435441717147145
MT. SAC,199069334209838126223513051448674008534
S.H.A.R.K.S. ATHLETIC CLU,108565062664464165922096122712513332816
S.H.A.R.K.S ATHLETICS CLU,253288980744728165618709064050955529479
HINDS CC,205049244026961497256124733077616658320
MIDLOTHIAN,248356091809808404925501561208368520085
UNATTACHED-BOISE STATE,152084641853902931110778799341872788869
THE WOODLANDS,277132346670955875264206365611266143840
UNAT-NORTHEASTERN,191800075987973607064742451281463262114
NORTHEASTERN UNIVERSITY,247663590923237777648741733077081903106
PFLUGERVILLE,51150298813145741031721269745591515828
UNAT-SAM HOUSTON,339545872956594441448994091721489737816
UNA-NEBRASKA,333224985389821543029900500903894552033
TITANS TRACK CLUB,259199487146961575051164570720770104489
ROCHESTER,62734033072560256404669163392195981844
ACADEMY OF ART,303359461085489124180019336386769502997
BAA,141730107576775045300689848393225127618
BOSTON ATHLETIC ASSOCIATI,227815683811492565691455267881477716090
SAINT LEO,108799694840885618061754224213027159870
UNAT-MANHATTAN,278106225218145997649869336634513751006
TEAM USA MINNESOTA,21751618376762718680160522262595383583
EMPORIA ST.,242991540337245279628932013015354809808
WESTERN STATE,155503523770853945324424635138400509022
MILLIGAN,123780353829067160017576726709271532903
HONDURAS,47256354929303156754751810764153996350
ANTIGUA & BARBUDA,268763093600091321963990996791121643090
MESQUITE,329333659959827071417745003640444333947
UNAT-CHARLESTON SOUTHERN,33131751524402915638659574213136915552
HUNTSVILLE,267834210539918381013160090885165938156
SUDAN,131724731515773093333566091823469694308
UNAT-WAKE FOREST,192166030838976159027666622377468136
CHADRON STATE,28925287462033495423598103703700209416
MINNESOTA-DULUTH,292601137324769324337436202621771365675
VT ELITE,139925317892689833759063354975113479767
LIBERIA,155482552596477142340343636476817696019
VIRGINIA STATE,205771261407496695207193756391019333135
CARLINVILLE,147157964412582061449921397128365823095
UNAT-FLORIDA INT'L,205580128857919613952866191559661639505
OKLAHOMA CHRISTIAN,154301250865906886564799494767575410350
DENMARK,183186167305988889975262851564976309084
UNAT-ST. PETER'S,227990910166533258127679536097431462944
UNAT-UMASS AMHERST,321696643060351554362384998239839237011
UNATTACHED-MARQUETTE,57019446338802660624881353493094611226
CONCORDIA,46177071846303232680876071426724222188
UNAT-CLOUD COUNTY CC,143527758909992989774466839415727092980
UNAT-LAMAR,256788140261314970650726988168298116687
UNAT-CONNECTICUT,108557365665996821076424316461898199271
WESTERN COLORADO,257337328061251280066080253917662132983
WESTERN COLORADO UNIVERSITY,94371682261857886124989057607596757504
UNAT-WESTERN STATE,319011594953111689970992093161925784751
KELLER CENTRAL,76654608543475109453595933097038508433
UNAT-IUPUI,334997548066502991883393999510287765787
EIU UNATTACHED,283436563183326889451172674293901545433
UNATTACHED - KANSAS,71827526038073582493866521596069547821
SPRING,193570285701681230880885802614588774456
UNAT-MOUNT ST. MARY'S,297364987962889097325592957298265377474
UNAT-MARYLAND-EASTERN SHO,306919691842127179871974348692020159798
AZUSA PACIFIC,226078348317200066678612289845193901162
ZAMBIA,201197376150085030840117376334966834421
WELLINGTON,66107001880564229932900755904489781885
ABQ ACADEMY,195048448099978039202575868240262367727
INDIANA WESLEYAN,244455366190988154163670588240095576660
TAMPA,99726765979625776012492134048484659881
PARK HILL,309257599920791286610628757503527032714
WAYNE ST. (NEB.),89108268692956220618107211176495155757
UNAT-SOUTH CAROLINA,179761843130390019683900328078448395499
MASSACHUSETTS,20573405494914587833501692112992109410
UNAT-BUCKNELL,243699390044891162054403815686133762677
CAL ST. SACRAMENTO,131883636014037764990341944054137975936
PUMA,175106915639981583141742966570198050093
GUSTAVUS ADOLPHUS,67284660977220814186753364173544724576
UNAT-LEHIGH,323172256086630926225558319066114997494
UNAT-ARKANSAS,43408175162810010897199411188343442009
UNAT-HOUSTON BAPTIST,213957484761579367145793748545405765891
IMG ACADEMY,171949020952717506156025523248456194974
ANGELO STATE,340264039742006000503837097579323788916
UNAT-EAST TENN. ST.,290166492111620219969526584709102820690
UNAT-SOUTHERN MISS.,325070361352239243450421180530598690188
ASICS / NEW JERSEY NEW YO,156630720164345630928224429963271687699
ARTESIA,332479288475728997063987207030425995767
NEW BALANCE/BIG BEAR TC,128346067801461435357869310366324211785
UNAT-UCLA,193347494928146094622462079034316278025
UNAT-UMKC,329917692381740299746205115923584147538
BEAUMONT WEST BROOK,218228622868295425758389399558498481345
UNAT - USAFA,336301235194764716485345353197502132352
SEATTLE UNIVERSITY,112548715728247414397880070745384691423
UNAT-BOWLING GREEN,55786224484910837060911624623556569489
LUXEMBOURG,122252836576649668438836248625817697648
SARANAC,137343497106893687355237996372082752292
UN-NAU,227730032691762715804047453293703128356
NORTHERN STATE,240991717276966559234426767592016209051
SD STATE,119878439781348755512883638458496716801
UNAT-FLORIDA,279654584389853367181715749635173700066
SHIPPENSBURG,132149176350771560806722347990583134302
UNAT-LOUISIANA,211521972674472896339937810348208118363
UNAT-UL-LAFAYETTE,111246202630213524244666826877308715516
MONTANA ST.,208326035281068950987028924535550019433
MAUMELLE,180139731099118205054497610214230354502
IOWA WESTERN CC,52764994016859016618587267483384160282
UNAT-SOUTHERN ARKANSAS,110211624017310998904486909738612025245
LYON,330486368565229594331947062930921098361
HOKA ONE ONE,211096208748246420432160999514257292551
NW MISSOURI,45370814538119258664854088484239052990
LINCOLN (MO.),339110216752513684379411199779072456839
E. WASHINGTON,212501737979673487178584494044730800394
SAUCONY,191971336917414147035086013225438747410
U-WICHITA STATE,106742970617302675114664046486089004747
GARDEN CITY CC,262491190534481954054732010342645381892
MAHOMET-SEYMOUR,182366436580076156477533676402954081105
TRUETT-MCCONNELL,101351651565781614153920355088357132528
UNAT-AZ STATE,276600460062786831703344484017116923686
UNAT-MIAMI,308445036688820087858976891352898191886
UNAT-TEXAS-PAN AMERICAN,26717914179262103941790986061715825055
TEAM BRENTLINGER,301940607945728505022363094156526252008
UNAT-MCNEESE,137107305821445105147888478276731853692
UNAT-JACKSON STATE,221896025316743787792523684277898689971
U-SE MISSOURI,288014230688307593649211567927409422287
UNAT-CHICAGO STATE,253079788853725122794979872899803934095
UNAT-GEORGIA,53891432384879019627228448209488698138
U-GEORGETOWN,1175887100518703084749827351174953092
SUMMIT CHRISTIAN (AUSTIN),130249982737057241244241905478243168905
OAKLAND UNIVERSITY,322559515593416679394943037843401065522
STEEPLEWEB,106425300834367408117314138103363697363
U-LA SALLE,308434679516544756163758521358370331461
TEX. A&M-CORPUS CHRISTI,230657397771297537281871014313173813888
UNATTACHED-UNI,47266966938472401936134849941101247093
UNAT-MIAMI (OHIO),143003644459647132699088550781045267334
CIBOLO STEELE,193564631097991305763874070299863206291
PHILIPPINES,9679821453123062917897459857824704963
INDIANA EAST,190690516420873431699161593351817254405
LYNN,57941533511820301812774244018311935437
KING'S ACADEMY,223395054433458663806978683748932142318
CARSON-NEWMAN,65264249560659882305253194102708463858
UNAT-LOUISIANA TECH,259406327541439548548548176099916381757
LAKESIDE,319509462983577186861855560638965279287
OLIVET NAZARENE,162566704611725557511961229521804171051
UNAT-NORTHWESTERN ST.,8864224332189900425284179155405271438
UNAT3,239696261666769627999433856762419007894
UTAH VALLEY UNIV,262802944002418194094773279151960275660
UTAH VALLEY UNIVERSITY,326930082055103672715265785034414094573
LA.-MONROE,103702337643160357687511540391680247679
UNATTACHED-WESTERN ILLINO,95271812939176245329298904736197740322
UNAT-WASHINGTON,299990199177147041626685051838634672982
CAL BAPTIST,251348475251173548634093873673335938382
UNAT-SAN FRANCISCO,111061488062535975875031448222785425574
CARLETON,145096627453452524577678051483634241113
UNAT-N.C. CENTRAL,190176916147394144493134021112752190290
UNAT-UC RIVERSIDE,300085992949668437810556620921673220263
UNAT-UC DAVIS,123365660126631051256523176063438777052
WILLIAM & MARY - UNATTACH,327943614513958628338688229225735736965
UNATTACHED - GONZAGA,53016050787326654091231820573063033394
UNAT-TEXAS-ARLINGTON,52465384962009350171773414081626737815
UNAT-UNLV,256457443828596658041612714144499587351
ALUMNI,214346177875579757078068951769854893816
UNAT-CREIGHTON,271681968822283811481177394590385780410
EDGEWOOD,101029241920120500789773089510462410585
UNAT-USC,275970176758798501595664936489443782711
ASICS / ASICS FURMAN ELIT,102045027598701239684370350030273936375
CAMERON,117483313768312521695404407735872802413
UNAT-APPALACHIAN STATE,157248438917358914271871626410375805972
UNAT-NORTH DAKOTA,222434051941973066420218204696566989762
UNAT-TEMPLE,25258081158930607725173092621181155376
AURORA,213889411360165601283323550898719698189
UNAT-OHIO U.,298033955216439770543626616207176641916
ST. PIUS X,53474648744771730840654766236947591320
UNAT-NEW MEXICO ST.,299131856578282644716858715886689146339
INDIANAPOLIS ARSENAL TECHNICAL,161858593974148885374727553901421719686
"KARR, EDNA",156804464012306988501434268641934026053
WILLIAM PENN,85521349592813724103766979556174631160
